n r phi z vr vphi vz mass charge
   1176   1.422278 167.116462  -0.427424  9.411850e+06 -6.302741e+06 -8.612593e+06 4.001 2
   1177   2.113987 -28.414530  -0.048739 -8.861506e+06  2.579655e+06  3.475870e+06 4.001 2
   1178   1.869777 146.132526   0.812215  2.384813e+06 -4.250361e+06 -1.157658e+07 4.001 2
   1179   1.609198 -21.914429  -0.330491 -1.000365e+07  1.226400e+06  2.502198e+06 4.001 2
   1180   1.569763 -64.950041   0.611241 -8.234760e+06  8.804367e+06 -9.270696e+06 4.001 2
   1181   2.359300 -29.055504  -0.298471  7.090640e+06 -4.883228e+06  1.067133e+07 4.001 2
   1182   2.264888 112.724192   0.359342  7.300491e+06  2.701198e+05 -7.391946e+06 4.001 2
   1183   1.368209  22.165637   0.322947 -3.437896e+06  6.145165e+06 -3.765637e+06 4.001 2
   1184   1.751548 -172.403646   0.183798 -9.486219e+06  6.676239e+05  8.253580e+06 4.001 2
   1185   2.058957  68.995874  -0.236836  6.741350e+05 -1.461984e+06 -1.271633e+07 4.001 2
   1186   1.960018  75.329692   0.560315 -1.067192e+07  1.769103e+04 -4.320867e+06 4.001 2
   1187   1.858525 -154.612818  -0.162560 -1.001741e+07 -6.757142e+06  8.119413e+06 4.001 2
   1188   1.892173  61.498816   0.069337  4.473068e+04  2.570459e+06  1.213075e+07 4.001 2
   1189   1.669125  10.735161  -0.600187 -3.456166e+06  2.014310e+05 -1.242419e+07 4.001 2
   1190   1.382575  82.697029  -0.448388 -1.005268e+07  3.960866e+06 -4.761399e+06 4.001 2
   1191   2.095447 130.161922   0.318360  1.004794e+07 -1.090035e+07  5.723508e+06 4.001 2
   1192   1.609428 104.042704  -0.649614 -6.572641e+06  6.733956e+06  1.041970e+07 4.001 2
   1193   1.829356  -9.529401  -0.434798 -5.034465e+06 -9.298024e+06  3.070251e+06 4.001 2
   1194   2.037435 -33.722552  -0.517984 -7.735939e+06  1.113135e+07 -9.446271e+05 4.001 2
   1195   2.374135 -100.021219   0.061837 -9.001301e+06 -4.709947e+06  9.207232e+06 4.001 2
   1196   1.911310 -110.720303  -0.260371 -1.135365e+07 -8.224533e+06 -6.243862e+06 4.001 2
   1197   1.374605 -48.436908   0.124691 -5.041210e+06  5.229894e+06 -1.182553e+07 4.001 2
   1198   1.946706  65.621415   0.223339 -8.798068e+06 -4.894420e+06  9.196062e+06 4.001 2
   1199   1.480990 -10.164073  -0.046863  6.194149e+06 -6.214878e+06  1.056632e+07 4.001 2
   1200   1.840287 176.495587   0.161931 -8.660592e+06 -8.546915e+06 -3.973531e+05 4.001 2
   1201   1.472370  10.272879   0.301723 -1.274185e+07 -3.531103e+06 -2.329122e+06 4.001 2
   1202   1.555231  19.710889   0.160240 -9.383277e+06 -8.900001e+06  8.139078e+06 4.001 2
   1203   2.116537 -69.489552  -0.412842  6.501384e+06 -9.761852e+06  8.572013e+06 4.001 2
   1204   2.338560 -83.791130  -0.236194  1.288496e+07 -3.447113e+06  1.512290e+06 4.001 2
   1205   1.933502 166.318441  -0.628126  1.799012e+05  9.333791e+06  7.505785e+06 4.001 2
   1206   1.833990 159.220655  -0.489895 -6.982574e+06  1.078897e+07  7.234120e+06 4.001 2
   1207   2.125414 -165.269504   0.413173  7.595393e+06 -9.840067e+04 -9.576449e+06 4.001 2
   1208   2.180651 -74.260972  -0.276318 -3.614697e+06 -4.165322e+06  1.026411e+07 4.001 2
   1209   1.467637 -155.101894   0.103623 -1.268118e+07 -8.615324e+06 -2.286685e+06 4.001 2
   1210   1.943928  93.088326  -0.154991 -1.118475e+07  7.694436e+06  1.031187e+06 4.001 2
   1211   1.943975 -108.341542  -0.266121 -7.381640e+06 -6.037383e+06 -1.049670e+07 4.001 2
   1212   2.004981 -115.423626   0.344075  9.965186e+06  9.728778e+06  7.709659e+06 4.001 2
   1213   1.498091  59.658974  -0.008754 -4.618547e+06 -3.490336e+06 -1.209366e+07 4.001 2
   1214   1.721135 103.274943  -0.173464  4.653169e+06  5.387534e+06  8.800729e+06 4.001 2
   1215   2.304621 -114.463207   0.431673 -1.072095e+07 -1.086411e+07  5.993511e+06 4.001 2
   1216   2.344535 -97.662694  -0.243835 -2.143713e+06 -2.570914e+06  1.264414e+07 4.001 2
   1217   1.507134 177.994367  -0.276443  1.025597e+07 -8.485327e+06  1.722489e+06 4.001 2
   1218   2.338767 -133.872726   0.270617  1.081175e+07  1.094461e+07 -6.245517e+06 4.001 2
   1219   1.663342 -48.429665  -0.779128  6.518879e+06 -6.886938e+06 -1.068809e+07 4.001 2
   1220   1.684762 -108.016686   0.307538  1.063735e+07  1.840957e+06  5.080178e+06 4.001 2
   1221   1.527240  23.207091  -0.388079  7.282571e+06  1.020631e+07 -8.037066e+06 4.001 2
   1222   2.288935 -24.328753  -0.134125  1.122942e+07 -8.519626e+06 -6.532284e+06 4.001 2
   1223   2.199617 -16.401061  -0.318975  1.048959e+07 -4.855011e+05  4.530732e+06 4.001 2
   1224   2.149578  38.564085  -0.424843  1.833353e+06  3.080048e+06 -1.147830e+07 4.001 2
   1225   1.847236 -120.477031  -0.459799  6.581118e+06  1.100207e+07 -2.934108e+06 4.001 2
   1226   2.273181  14.150865   0.207452 -1.015785e+07 -7.535822e+06  7.487612e+06 4.001 2
   1227   2.011940  27.723670  -0.683101 -2.878919e+06 -9.305880e+06  3.316272e+06 4.001 2
   1228   1.859008 -85.941305   0.634939  1.289065e+06 -3.253783e+06 -1.254988e+07 4.001 2
   1229   1.426587 -106.836719   0.720369  7.806083e+06 -2.956209e+06  5.589148e+06 4.001 2
   1230   1.625566 -51.997538  -1.050482  9.465819e+06 -1.130396e+07  1.550912e+06 4.001 2
   1231   1.502997 -145.198144  -0.516980  1.193668e+07  9.762511e+06 -3.093102e+06 4.001 2
   1232   1.437807  73.435794  -0.694134 -1.109823e+07 -6.190405e+06 -6.752464e+06 4.001 2
   1233   2.168581 -66.851989  -0.491778 -8.381848e+06  9.189361e+06  8.832442e+06 4.001 2
   1234   2.405335 -163.646698   0.119746 -9.975915e+05  7.670262e+06  8.521218e+06 4.001 2
   1235   1.635685 -22.680769  -0.338202 -5.590725e+06 -3.402648e+06  5.214312e+06 4.001 2
   1236   1.584694 -164.319205   0.876591 -1.017648e+07 -2.062386e+06  7.133414e+06 4.001 2
   1237   1.968234  -5.759601  -0.501833  6.761533e+06 -8.133464e+06 -8.668761e+06 4.001 2
   1238   1.583788   6.756828  -1.078654  2.886203e+06  1.130703e+07 -6.393510e+06 4.001 2
   1239   1.910904  24.641550  -0.255571  1.244592e+07  1.176582e+07  1.049746e+06 4.001 2
   1240   1.637559  55.972777   0.716120 -1.095511e+07 -8.397306e+06 -5.147394e+06 4.001 2
   1241   1.937417  28.128722  -0.815409 -6.263155e+06 -1.424799e+05  6.811351e+06 4.001 2
   1242   1.688742 -178.392418   0.134377 -7.694013e+06 -1.053782e+07  2.670476e+06 4.001 2
   1243   1.509974 -111.440072   0.587865 -1.850650e+06 -9.954394e+06 -4.956215e+06 4.001 2
   1244   2.362250 174.335422   0.203144 -4.123126e+05  6.418516e+05  1.297273e+07 4.001 2
   1245   1.294759  83.451433  -0.127829 -3.769768e+06  2.992168e+06 -1.178906e+07 4.001 2
   1246   1.982497 175.532881   0.630410 -3.977339e+06  9.667253e+06  8.309686e+06 4.001 2
   1247   1.998765   0.658422  -0.183533 -7.050467e+06  3.590512e+05  1.089991e+07 4.001 2
   1248   2.411497 -177.266341  -0.135416  9.016063e+06 -2.204399e+06  8.833393e+06 4.001 2
   1249   1.676662 -112.174769   0.885682 -2.281550e+06  3.841686e+06  1.028509e+07 4.001 2
   1250   1.756659 144.757475  -0.257984  5.017531e+06 -3.062064e+06  1.089513e+07 4.001 2
   1251   1.885517  98.290033   0.555876 -6.940961e+06  2.640168e+06  1.096076e+07 4.001 2
   1252   2.027189 -155.333602   0.089050  1.119724e+05 -2.908697e+06 -1.215208e+07 4.001 2
   1253   1.567283  35.197288  -0.262820  8.564707e+05  2.104129e+05 -1.284118e+07 4.001 2
   1254   1.621348 -19.958729  -0.225034 -3.198414e+06  2.004206e+06 -1.259186e+07 4.001 2
   1255   1.536894  75.784143  -0.142822 -1.128802e+07 -3.772482e+05  3.013064e+06 4.001 2
   1256   2.239148 155.069770  -0.388510  9.513343e+06 -1.049974e+07 -7.295674e+06 4.001 2
   1257   1.512268 106.209902  -0.430407 -1.048174e+07  4.635083e+06 -7.586976e+06 4.001 2
   1258   1.941886 101.518629  -0.318293  3.323773e+06 -3.535033e+06 -1.232259e+07 4.001 2
   1259   1.809202 -150.286317   0.270940 -6.829397e+06 -9.253569e+06  8.840603e+06 4.001 2
   1260   1.495340  67.006438  -0.258677  8.948843e+06  1.632476e+05  2.684764e+06 4.001 2
   1261   1.555679 -71.792145  -0.597994  4.544217e+06  5.618234e+06  6.430648e+06 4.001 2
   1262   1.331500 -171.743457   0.424965 -7.060586e+06 -6.163091e+06 -1.000722e+07 4.001 2
   1263   1.386718 128.075501   0.664142  2.666059e+06 -3.404203e+06  1.225028e+07 4.001 2
   1264   2.300364 149.180289   0.185739 -1.280815e+07  1.213730e+07 -1.188753e+06 4.001 2
   1265   1.989465 -128.304518   0.604506  1.755607e+06  7.735632e+05 -1.222421e+07 4.001 2
   1266   1.838244 -79.173934  -0.317045  6.809823e+06 -2.709033e+06  1.106212e+07 4.001 2
   1267   1.996074  86.704065  -0.606637  6.875655e+06 -8.875884e+06  5.181787e+06 4.001 2
   1268   2.336323  19.592112   0.030277 -3.368586e+06 -3.258463e+06  1.246257e+07 4.001 2
   1269   1.623633 -125.194277  -0.484646  1.148425e+07  9.922121e+06 -5.456703e+06 4.001 2
   1270   1.963477  83.333973   0.241132 -1.279067e+07 -2.663841e+06 -2.258647e+06 4.001 2
   1271   1.905446 115.546315  -0.591872 -4.746127e+06  5.462982e+06  1.176110e+07 4.001 2
   1272   1.623865 -27.035672   0.602933  5.167666e+06 -4.925751e+06 -1.185277e+07 4.001 2
   1273   1.762831 157.024651   0.658815 -9.772827e+06  1.297313e+07  2.656814e+05 4.001 2
   1274   1.672079   0.349220  -0.192695  9.971699e+06 -8.205369e+06  7.804576e+04 4.001 2
   1275   1.824736  11.988301  -0.450237 -1.096808e+07 -6.439782e+06 -6.616725e+06 4.001 2
   1276   2.301439  25.048828   0.282427  1.194218e+07  1.183855e+07  2.958854e+06 4.001 2
   1277   1.338998  72.773636  -0.246904  3.164238e+06  6.562321e+06  1.119298e+07 4.001 2
   1278   1.509808 -122.675534   0.384701 -4.832240e+05  3.804050e+06  8.064737e+06 4.001 2
   1279   1.673771  65.702371   0.400062  1.205184e+07  8.696697e+06 -4.824236e+06 4.001 2
   1280   2.046348  99.782837  -0.641386  1.091256e+07  3.695486e+05 -5.609518e+06 4.001 2
   1281   2.228320 164.356084   0.115562 -1.257744e+07  4.068503e+06 -1.512281e+06 4.001 2
   1282   1.785306  85.521709  -0.254246 -7.811911e+06  2.027274e+06 -9.847912e+06 4.001 2
   1283   1.891725 -51.087793   0.344357  2.884870e+06 -1.977333e+06 -1.202097e+07 4.001 2
   1284   2.023720 -54.925635  -0.384021 -7.676605e+05  2.270593e+06  1.214101e+07 4.001 2
   1285   1.947363 -15.817203   0.426808  1.294840e+07 -7.566136e+06 -5.474289e+05 4.001 2
   1286   2.091471  30.708464   0.407416 -1.179320e+07 -8.028364e+06  2.458043e+06 4.001 2
   1287   1.646640  62.289704  -0.837258  6.274411e+06  7.592766e+06  1.054216e+07 4.001 2
   1288   2.318193 -18.008192  -0.223035  2.477836e+06 -9.068216e+06 -8.608278e+06 4.001 2
   1289   1.846539  65.852058  -0.694211 -5.288645e+06 -4.464793e+06 -1.184131e+07 4.001 2
   1290   1.775919 -31.306799  -0.369864  1.193489e+07 -8.624075e+06  2.818848e+06 4.001 2
   1291   2.260248  29.543591   0.165173 -6.976332e+05 -2.914463e+06  1.216469e+07 4.001 2
   1292   2.325488 -73.739610   0.057722 -9.180599e+06  7.127300e+06 -8.817528e+06 4.001 2
   1293   2.196003 -148.453514   0.580728  6.933375e+06  3.220766e+06  8.824780e+06 4.001 2
   1294   1.507373 -101.966356  -0.803057  9.600350e+06  8.218379e+06 -7.365024e+06 4.001 2
   1295   1.975173 -134.602411  -0.575723 -4.549524e+06 -4.615588e+06 -1.118605e+07 4.001 2
   1296   1.642273  23.276248   0.047853  9.817547e+06  3.789030e+06  6.988279e+06 4.001 2
   1297   1.855370 -32.377136   0.523899  1.259557e+07 -1.006841e+07 -7.084416e+05 4.001 2
   1298   2.167336  93.854680   0.481805 -1.025508e+07 -6.119744e+06 -2.531960e+06 4.001 2
   1299   1.611730 -96.756440   0.668814 -9.601554e+06 -8.590272e+06 -5.830232e+06 4.001 2
   1300   1.883057 -22.734392  -0.242262 -4.150421e+06  7.750236e+06 -1.024116e+07 4.001 2
   1301   1.565494  -9.508673  -0.654951  2.881614e+06 -1.903123e+06 -1.262716e+07 4.001 2
   1302   1.625459 -152.828935  -0.645633  6.955019e+06  8.314342e+06 -9.977143e+06 4.001 2
   1303   1.554143 121.510209  -0.793840 -9.306279e+06  7.152773e+06 -8.709768e+06 4.001 2
   1304   2.304864 -144.155224  -0.038409  8.856593e+06  5.451546e+06 -1.334947e+06 4.001 2
   1305   2.345541  35.799134  -0.279482  1.528613e+06  9.545674e+05 -1.280565e+07 4.001 2
   1306   1.502194 -87.542868   0.564490  9.470735e+06 -9.672097e+06  3.103206e+03 4.001 2
   1307   1.681738 -38.111457   0.771702  1.238171e+07 -1.177206e+07  3.788092e+06 4.001 2
   1308   1.875297  27.637488   0.838516 -1.204158e+07 -1.143197e+07  4.065374e+06 4.001 2
   1309   1.751057 -177.116766  -0.602294 -6.115453e+06 -2.978602e+05  1.145813e+07 4.001 2
   1310   1.460030 -37.011655  -0.030985  1.091755e+07 -1.243412e+07 -8.049501e+04 4.001 2
   1311   1.723648  -1.286319   0.172554 -7.902824e+06 -3.451316e+06  9.582222e+06 4.001 2
   1312   1.410743  92.422913  -0.689316  5.431987e+06  8.725154e+06 -7.370881e+06 4.001 2
   1313   2.227721 139.549957   0.099138  9.713575e+06 -8.266854e+06  2.074776e+06 4.001 2
   1314   1.553744  80.756402   0.924299  1.144344e+07  2.692512e+06  6.071418e+06 4.001 2
   1315   1.567050  27.609832   0.196320  9.893634e+06  5.566367e+06  7.125210e+06 4.001 2
   1316   1.605955 -91.121903  -0.499531 -4.126136e+06 -9.413772e+06  8.125804e+06 4.001 2
   1317   2.115043 -10.350966  -0.445985  6.929775e+06 -5.663358e+06  1.043861e+07 4.001 2
   1318   2.098066  46.114530   0.035315  9.824607e+06  9.848119e+06 -8.463619e+06 4.001 2
   1319   1.476450  28.672931   0.838273 -1.415615e+06 -8.328938e+05  1.289737e+07 4.001 2
   1320   1.573588 145.206135  -0.119512  5.038960e+06 -7.806739e+06  8.074621e+06 4.001 2
   1321   1.862512  61.373070  -0.895647 -5.331906e+05  2.320141e+06  1.192926e+07 4.001 2
   1322   1.386687 -178.894192  -0.601887 -1.120777e+07 -6.599348e+06  2.255677e+06 4.001 2
   1323   1.855511   5.506044  -0.927356 -1.073859e+07  5.000056e+06  1.366662e+06 4.001 2
   1324   2.286091 -52.599633  -0.226803  5.330769e+06 -5.648246e+06  1.169089e+07 4.001 2
   1325   1.411087  91.898337  -0.761525  7.448764e+06 -5.878401e+06  9.174798e+06 4.001 2
   1326   1.425411 -30.472869  -0.684086  7.146133e+06 -1.090813e+07  5.059197e+06 4.001 2
   1327   1.600870  44.790429   0.534835 -1.078750e+07 -1.073491e+07 -1.140648e+06 4.001 2
   1328   1.435195 -17.509870  -0.418101  1.016985e+07  2.196863e+05 -3.268755e+06 4.001 2
   1329   2.198975 133.265126  -0.231586  1.114556e+07 -1.149835e+07 -2.556748e+06 4.001 2
   1330   2.268036 158.851538  -0.517702 -1.115631e+07  3.153149e+06  3.108641e+06 4.001 2
   1331   1.618408 -62.747668   1.012548 -8.784198e+06  1.595333e+06 -2.243086e+05 4.001 2
   1332   2.020047 140.956343   0.073655 -9.995360e+06  1.102245e+07  5.714770e+06 4.001 2
   1333   1.594767  19.851741  -0.582479  1.049847e+07  8.273542e+06  7.377182e+06 4.001 2
   1334   2.316901 -66.587583   0.408224 -4.810526e+06  3.054242e+06  1.205021e+07 4.001 2
   1335   2.070073 -74.770042  -0.122337  1.167286e+07 -1.339494e+06  2.080340e+06 4.001 2
   1336   1.986869 -94.294131  -0.074471  1.495604e+06 -2.703037e+06 -1.256157e+07 4.001 2
   1337   1.497417 -96.954930  -0.704679  6.270031e+06  1.168428e+07  4.421745e+06 4.001 2
   1338   1.682482 -177.621479   0.143103  1.015305e+07  5.027291e+06  6.932996e+06 4.001 2
   1339   1.803648 -45.251912   0.407829 -1.189272e+07  1.184713e+07  1.007155e+06 4.001 2
   1340   1.805166  46.737650   0.031137  2.730871e+06  2.737208e+06 -1.270024e+07 4.001 2
   1341   1.661447 -36.570311   0.852265 -1.052879e+07  1.224768e+07 -1.370139e+06 4.001 2
   1342   2.036291 -112.777013  -0.564679  5.555992e+06  9.090999e+06 -9.184920e+06 4.001 2
   1343   1.972429  56.090590  -0.439096 -1.200696e+07 -9.650628e+06 -3.083395e+06 4.001 2
   1344   2.112950 -62.884437   0.072251 -3.876253e+06  5.084828e+06 -1.194785e+07 4.001 2
   1345   1.291919 -151.986896  -0.133638  9.870220e+06  9.964723e+06 -7.824830e+06 4.001 2
   1346   1.528198 154.617937  -0.354058 -1.297117e+07  1.040479e+07  4.659863e+05 4.001 2
   1347   2.039944 -72.845745  -0.172853 -1.269458e+07  8.719016e+06 -2.013084e+06 4.001 2
   1348   2.018548 -58.977741  -0.520634  8.036687e+06 -4.037628e+06 -7.845802e+06 4.001 2
   1349   1.988809 137.140483   0.085428 -6.096901e+05  5.414683e+05  1.294693e+07 4.001 2
   1350   1.420980 128.687239  -0.704972  8.856234e+06 -7.909488e+06  8.895074e+06 4.001 2
   1351   2.019520 129.221365  -0.806418  1.170695e+07 -1.258650e+07 -8.103673e+05 4.001 2
   1352   1.984060 -113.524869   0.230727  1.102865e+07  6.285053e+06 -6.346391e+06 4.001 2
   1353   1.955811 -71.369287  -0.663062 -7.238924e+06  3.482966e+06 -1.072886e+07 4.001 2
   1354   2.089582 -134.250624   0.595983  2.652539e+06  2.547127e+06  1.207429e+07 4.001 2
   1355   2.008610  44.375092  -0.557088 -1.215013e+07 -1.216271e+07  4.545313e+06 4.001 2
   1356   1.701441 131.429283  -0.615901  9.542052e+06 -1.023942e+07 -6.263935e+06 4.001 2
   1357   1.847702  46.424135  -0.570085 -6.159404e+06 -6.620907e+06 -6.459607e+06 4.001 2
   1358   1.749697 -62.698759  -0.702562  1.077512e+07 -6.665048e+06 -6.269893e+06 4.001 2
   1359   1.620792 -102.264729   1.064771  1.504530e+06  3.883485e+05  1.290185e+07 4.001 2
   1360   1.996975 -21.913208  -0.338395  1.107935e+07 -8.770143e+06  6.612151e+06 4.001 2
   1361   1.987754   0.842970  -0.317607  1.161160e+07  1.091682e+05 -5.822846e+06 4.001 2
   1362   2.348125 -133.381996   0.048395  9.916177e+06  1.004931e+07 -7.968429e+06 4.001 2
   1363   1.790846 -153.941049   0.820757  8.466307e+05  6.796794e+06 -8.273847e+06 4.001 2
   1364   2.106719 123.642919   0.395993 -1.258477e+07  1.161516e+07 -3.226758e+06 4.001 2
   1365   1.899687 -20.499306  -0.146322 -5.826936e+06  6.876050e+06  1.088432e+07 4.001 2
   1366   1.844844 109.429809  -0.731831  7.009810e+06 -4.794606e+06  1.092667e+07 4.001 2
   1367   1.475459 -160.859674   0.877224  1.129041e+07  9.557885e+06  5.536458e+06 4.001 2
   1368   1.962632  62.159457   0.857465  1.263760e+07  9.084381e+06 -1.821932e+06 4.001 2
   1369   1.452909 -81.574156   0.541115 -8.226383e+06  7.835691e+06  8.287159e+06 4.001 2
   1370   1.738413 -25.203940   0.045750 -1.088082e+07  9.915295e+06 -6.680522e+06 4.001 2
   1371   2.086008 103.006718   0.401136 -1.099535e+07  5.038560e+06  6.916158e+06 4.001 2
   1372   1.891633 -115.841213  -0.814465 -1.036040e+07 -7.810913e+06 -7.822296e+06 4.001 2
   1373   1.438482 -109.122650   0.223916  1.235780e+07  5.420707e+06 -2.831525e+06 4.001 2
   1374   1.605182 -43.575033  -0.048235  5.670620e+06 -5.153128e+06 -5.587586e+06 4.001 2
   1375   2.011137 149.740902  -0.348566  1.189497e+06  3.155573e+06 -9.739324e+06 4.001 2
   1376   1.560876 -172.216941   0.592749  2.993561e+06  8.139855e+06  1.009088e+07 4.001 2
   1377   1.519520 -43.219644   0.105324 -8.654628e+06  9.126008e+06  5.667748e+06 4.001 2
   1378   2.172001  26.444241  -0.293116 -7.585666e+06 -2.974282e+06 -9.234351e+06 4.001 2
   1379   1.813936 -173.550976  -0.413783 -1.454004e+05 -5.774890e+06  1.157855e+07 4.001 2
   1380   1.509854 -40.205936  -0.606275  9.185134e+06 -8.326107e+06  8.073194e+06 4.001 2
   1381   1.969822  96.998631  -0.586691  4.149649e+06  2.832225e+06  1.165936e+07 4.001 2
   1382   2.011950 170.133547   0.713480  9.214458e+06 -1.146926e+07 -2.244081e+06 4.001 2
   1383   2.204147 108.312169   0.560828  7.201944e+06  1.427248e+06 -8.127671e+06 4.001 2
   1384   1.694642 162.202963   0.118096 -4.014392e+06  2.278351e+06 -1.235590e+07 4.001 2
   1385   2.111314 122.329324  -0.164058 -1.175956e+07  9.956709e+06  5.295451e+06 4.001 2
   1386   1.659861 -21.808010  -0.780219  5.459146e+06 -1.146344e+07 -5.093095e+06 4.001 2
   1387   2.274488 -105.302325   0.414394  1.012689e+07 -1.055395e+06  3.762898e+06 4.001 2
   1388   2.124560 -97.393207   0.093166  1.223128e+07 -8.449528e+05  1.534466e+06 4.001 2
   1389   1.569223 -122.291424   0.702311  5.280942e+06  4.794159e+06 -1.187001e+07 4.001 2
   1390   1.556531 120.399954  -0.592355 -2.211508e+06  5.665333e+06  1.026110e+07 4.001 2
   1391   1.637895   8.085899  -0.806317 -8.430560e+06  1.440771e+06 -9.063772e+06 4.001 2
   1392   2.320085 -69.620319   0.306798 -6.867100e+06 -9.715741e+05  8.352677e+06 4.001 2
   1393   1.771629  18.740356  -0.464450 -7.610436e+06 -1.281619e+07 -2.116073e+06 4.001 2
   1394   1.784906  -5.952030  -0.644443  5.582505e+06  4.647472e+06  1.012431e+07 4.001 2
   1395   2.341094  57.241619   0.065970  5.046824e+06  5.284688e+06  1.185466e+07 4.001 2
   1396   1.347126 -14.430128   0.412463  4.934813e+06  2.408796e+05 -1.163907e+07 4.001 2
   1397   1.879413   9.955344   0.657118  1.888460e+06  7.049355e+06  1.089948e+07 4.001 2
